id,title,artist,spotify_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,date,decade,weeks_at_1,consecutive
MY_LIFE_WOULD_SUCK_WITHOUT_YOU__KELLY_CLARKSON,MY LIFE WOULD SUCK WITHOUT YOU,KELLY CLARKSON,4Dm32oO01YpIubCHaAtKkN,0.526,0.882,9,-4.006,0.0509,0.0014,0,0.144,0.412,144.982,211493,4,07/03/09,2000,1,TRUE
RIGHT_ROUND__FLO_RIDA,RIGHT ROUND,FLO RIDA,3GpbwCm3YxiWDvy29Uo3vP,0.72,0.672,7,-6.852,0.0551,0.009,0,0.232,0.72,124.986,204640,4,14/03/09,2000,1,TRUE
ISLANDS_IN_THE_STREAM__VANESSA_JENKINS_&_BRYN_WEST_FEAT._TOM_JONES_&_ROBIN_GIBB,ISLANDS IN THE STREAM,COMIC RELIEF,5vDvZQ3rX44kIHNKBszRTC,0.694,0.754,1,-6.022,0.0232,0.337,0,0.0917,0.877,104.023,241013,4,21/03/09,2000,1,TRUE
POKER_FACE__LADY_GAGA,POKER FACE,LADY GAGA,1QV6tiMFM6fSOKOGLMHYYg,0.851,0.806,4,-4.62,0.0787,0.118,0.00000164,0.121,0.77,118.999,237200,4,28/03/09,2000,3,TRUE
I'M_NOT_ALONE__CALVIN_HARRIS,I'M NOT ALONE,CALVIN HARRIS,5us3ex8pCaxN80cjF93Po9,0.751,0.764,4,-4.147,0.063,0.00233,0.93,0.062,0.888,127.976,225775,4,18/04/09,2000,2,TRUE
NUMBER_1__TINCHY_STRYDER_FEAT._N-DUBZ,NUMBER 1,TINCHY STRYDER N-DUBZ,3uRIGDDdT4tztwsOSLmjZg,0.581,0.824,0,-3.912,0.0377,0.0105,0,0.483,0.748,114.912,212773,4,02/05/09,2000,3,TRUE
BOOM_BOOM_POW__BLACK_EYED_PEAS,BOOM BOOM POW,BLACK EYED PEAS,3oDFtOhcN08qeDPAK6MEQG,0.867,0.857,9,-5.892,0.0663,0.13,0.00171,0.13,0.392,130.048,251440,4,23/05/09,2000,2,FALSE
BONKERS__DIZZEE_RASCAL_FEAT._ARMAND_VAN_HELDEN,BONKERS,DIZZEE RASCAL ARMAND VAN HELDEN,4X3DTWKa5uAqcUPlVQBgcC,0.616,0.981,11,-3.3,0.256,0.00673,0,0.279,0.71,126.113,177573,4,30/05/09,2000,2,TRUE
MAMA_DO__PIXIE_LOTT,MAMA DO,PIXIE LOTT,6jULteK4SqJBajs0Tp9WBc,0.711,0.877,10,-5.355,0.0566,0.141,0,0.274,0.61,119.997,198360,4,20/06/09,2000,1,TRUE
WHEN_LOVE_TAKES_OVER__DAVID_GUETTA_FEAT._KELLY_ROWLAND,WHEN LOVE TAKES OVER,DAVID GUETTA KELLY ROWLAND,1hRFVIy9As8OVRk8B7CrD5,0.674,0.862,11,-4.614,0.0253,0.0157,0.000427,0.169,0.501,129.965,191000,4,27/06/09,2000,1,TRUE
BULLETPROOF__LA_ROUX,BULLETPROOF,LA ROUX,3pU3mRumn5rWii1rKNu1eV,0.674,0.882,3,-2.771,0.0477,0.000441,0.0000647,0.068,0.664,123.016,205733,4,04/07/09,2000,1,TRUE
EVACUATE_THE_DANCEFLOOR__CASCADA,EVACUATE THE DANCEFLOOR,CASCADA,0jDWRUbxSn8zQlwFbeLHwo,0.762,0.702,0,-5.87,0.0432,0.0167,0,0.314,0.89,127.029,207200,4,11/07/09,2000,2,TRUE
BEAT_AGAIN__JLS,BEAT AGAIN,JLS,1pAAPoExFWoQWNENkhenwS,0.884,0.918,11,-5.937,0.0697,0.0222,0,0.068,0.968,120.018,199160,4,25/07/09,2000,2,TRUE
I_GOTTA_FEELING__BLACK_EYED_PEAS,I GOTTA FEELING,BLACK EYED PEAS,4kLLWz7srcuLKA7Et40PQR,0.743,0.766,0,-6.375,0.0265,0.0873,0,0.509,0.622,127.96,289133,4,08/08/09,2000,2,FALSE
NEVER_LEAVE_YOU__TINCHY_STRYDER_FEAT._AMELLE_BERRABAH,NEVER LEAVE YOU,TINCHY STRYDER AMELLE BERRABAH,0DXNl7cgcIe97cjWFg4HVF,0.497,0.899,0,-3.672,0.0789,0.0364,0,0.509,0.419,77.961,211573,4,15/08/09,2000,1,TRUE
SEXY_CHICK__DAVID_GUETTA_FEAT._AKON,SEXY CHICK,DAVID GUETTA AKON,6cckkNz643s6DcIBdEuPDd,0.809,0.562,11,-7.694,0.0534,0.0816,0.000418,0.105,0.82,130.003,194347,4,29/08/09,2000,1,TRUE
HOLIDAY__DIZZEE_RASCAL_FEAT._CHROME,HOLIDAY,DIZZEE RASCAL CHROME,1b27NRNBJ6l3THy6543ksj,0.381,0.675,0,-8.953,0.0411,0.00000981,0.83,0.157,0.595,118.035,235128,4,05/09/09,2000,1,TRUE
RUN_THIS_TOWN__JAY-Z_FEAT._RIHANNA_&_KANYE_WEST,RUN THIS TOWN,JAY-Z RIHANNA & KANYE WEST,13l8u5UsUufzxaMiob8a4B,0.455,0.519,0,-10.146,0.185,0.81,0,0.0999,0.5,84.781,275357,4,12/09/09,2000,1,TRUE
BOYS_AND_GIRLS__PIXIE_LOTT,BOYS AND GIRLS,PIXIE LOTT,3ghnY2h9JLAlyXmHT0K4Db,0.71,0.806,11,-4.37,0.054,0.0185,0.00000557,0.0746,0.721,130,184773,4,19/09/09,2000,1,TRUE
BREAK_YOUR_HEART__TAIO_CRUZ,BREAK YOUR HEART,TAIO CRUZ,7ElF5zxOwYP4qVSWVvse3W,0.607,0.934,3,-4.217,0.0314,0.0327,0,0.0909,0.576,122.01,201547,4,26/09/09,2000,3,TRUE
OOPSY_DAISY__CHIPMUNK,OOPSY DAISY,CHIPMUNK,1EIrBAc5txsc4daWVZCl61,0.71,0.886,9,-3.633,0.0725,0.00257,0.0000016,0.261,0.677,125,217107,3,17/10/09,2000,1,TRUE
BAD_BOYS__ALEXANDRA_BURKE_FEAT._FLO_RIDA,BAD BOYS,ALEXANDRA BURKE FLO RIDA,0JYRNrTwUmeySRX37azvnH,0.671,0.866,1,-3.685,0.0548,0.0116,0,0.358,0.628,140.027,206480,4,24/10/09,2000,1,TRUE
FIGHT_FOR_THIS_LOVE__CHERYL_COLE,FIGHT FOR THIS LOVE,CHERYL COLE,33IQnmtJYjCcrvUUMQgi80,0.739,0.741,7,-5.873,0.0912,0.013,0,0.0679,0.746,122.988,223253,4,31/10/09,2000,2,TRUE
EVERYBODY_IN_LOVE__JLS,EVERYBODY IN LOVE,JLS,2OsqzlVFiUGbbYwIPTKTSW,0.716,0.745,5,-6.984,0.0328,0.0638,0,0.364,0.692,139.978,195093,4,14/11/09,2000,1,TRUE
MEET_ME_HALFWAY__BLACK_EYED_PEAS,MEET ME HALFWAY,BLACK EYED PEAS,3F9ByoUqu31xU0I3G5xfVg,0.798,0.629,11,-6.857,0.0735,0.00474,0.0000217,0.324,0.388,130,284373,4,21/11/09,2000,1,TRUE
YOU_ARE_NOT_ALONE__X_FACTOR_FINALISTS_2009,YOU ARE NOT ALONE,X FACTOR,3apZRFdiZ7XV150dnzTvvz,0.626,0.562,10,-9.848,0.0258,0.0982,0,0.095,0.324,108.98,220897,4,28/11/09,2000,1,TRUE
THE_OFFICIAL_BBC_CHILDREN_IN_NEED_MEDLEY__PETER_KAY'S_ANIMATED_ALL_STAR,THE OFFICIAL BBC CHILDREN IN NEED MEDLEY,PETER KAY'S ANIMATED ALL STAR,36cujh2MrrfndKnFJrMErW,0.363,0.941,7,-4.019,0.1,0.00799,0,0.134,0.561,128.016,270907,4,05/12/09,2000,2,TRUE
BAD_ROMANCE__LADY_GAGA,BAD ROMANCE,LADY GAGA,1CZOrmHUUjeDP7N2B4Ba6S,0.696,0.921,0,-3.755,0.0363,0.00314,0.0000524,0.0842,0.705,119.001,294573,4,19/12/09,2000,2,FALSE
KILLING_IN_THE_NAME__RAGE_AGAINST_THE_MACHINE,KILLING IN THE NAME,RAGE AGAINST THE MACHINE,59WN2psjkt1tyaxjspN8fp,0.466,0.833,7,-4.215,0.304,0.0266,0,0.0327,0.663,88.785,313573,4,26/12/09,2000,1,TRUE
THE_CLIMB__JOE_McELDERRY,THE CLIMB,JOE McELDERRY,7J6hgf9j9VQDj3cdnRW8Ov,0.35,0.547,10,-5.399,0.0306,0.611,0,0.169,0.278,79.427,216387,4,02/01/10,2010,1,TRUE
REPLAY__IYAZ,REPLAY,IYAZ,4E5P1XyAFtrjpiIxkydly4,0.706,0.751,9,-6.323,0.0708,0.173,0,0.168,0.189,91.031,182307,4,16/01/10,2010,2,TRUE
FIREFLIES__OWL_CITY,FIREFLIES,OWL CITY,1mr3616BzLdhXfJmLmRsO8,0.513,0.661,3,-6.8,0.0439,0.0274,0,0.118,0.463,180.118,228347,4,30/01/10,2010,3,TRUE
EVERYBODY_HURTS__HELPING_HAITI,EVERYBODY HURTS,HELPING HAITI,7fw7xzh8bw4euzo7ccnFn2,0.25,0.367,2,-8.792,0.0289,0.489,0.000819,0.328,0.184,188.142,323853,3,20/02/10,2010,2,TRUE
IN_MY_HEAD__JASON_DERULO,IN MY HEAD,JASON DERULO,6St9lR6dhV2tpCNVz7qfrS,0.762,0.748,0,-4.15,0.033,0.0266,0,0.348,0.837,110.009,199027,4,06/03/10,2010,1,TRUE
PASS_OUT__TINIE_TEMPAH,PASS OUT,TINIE TEMPAH,2cY7WSxFIsZQaoDNJe7Fz3,0.693,0.891,1,-3.261,0.296,0.0281,0,0.143,0.535,91.1,268053,4,13/03/10,2010,2,TRUE
TELEPHONE__LADY_GAGA_&_BEYONCE,TELEPHONE,LADY GAGA & BEYONCE,0KXhUSfWLOouuuZtoczU6g,0.754,0.382,3,-10.922,0.0506,0.428,0,0.106,0.711,121.943,220656,4,27/03/10,2010,2,TRUE
THIS_AIN'T_A_LOVE_SONG__SCOUTING_FOR_GIRLS,THIS AIN'T A LOVE SONG,SCOUTING FOR GIRLS,4urgbN6tlGse0nFnEqOcZW,0.461,0.915,0,-3.581,0.0455,0.000413,0,0.415,0.537,176.7,210680,4,10/04/10,2010,2,TRUE
OMG__USHER_FT_WILL_I_AM,OMG,USHER WILL I AM,3r04p85xiJh9Wqk59YDYdc,0.781,0.745,4,-5.81,0.0332,0.198,0.0000114,0.36,0.324,129.998,269493,4,24/04/10,2010,1,TRUE
ONCE__DIANA_VICKERS,ONCE,DIANA VICKERS,0NkiBDW2mtvDa16qYiBZJV,0.697,0.917,2,-4.219,0.0574,0.00508,0.00000332,0.0676,0.59,121.956,190667,4,01/05/10,2010,1,TRUE
GOOD_TIMES__ROLL_DEEP,GOOD TIMES,ROLL DEEP,6MmcXmpXBeqY640DLNHPKW,0.65,0.85,8,-3.84,0.26,0.023,0,0.157,0.562,124.983,224651,4,08/05/10,2010,3,TRUE
NOTHIN'_ON_YOU__BOB_FT_BRUNO_MARS,NOTHIN' ON YOU,BOB BRUNO MARS,4X5xWMINgGA6l0GoyYkMcr,0.688,0.853,10,-5.814,0.0493,0.386,0,0.0862,0.734,103.993,268320,4,29/05/10,2010,1,TRUE
DIRTEE_DISCO__DIZZEE_RASCAL,DIRTEE DISCO,DIZZEE RASCAL,4yndEDcAE7OEnSpHnwfEDz,0.652,0.962,11,-1.771,0.0511,0.0362,0.00000658,0.745,0.934,128.318,238667,4,05/06/10,2010,1,TRUE
GETTIN'_OVER_YOU__DAVID_GUETTA_FT_CHRIS_WILLIS,GETTIN' OVER YOU,DAVID GUETTA CHRIS WILLIS,5XA1GxaSpkUDULweScK0Rf,0.62,0.87,10,-6.52,0.0868,0.149,0,0.0705,0.512,130.079,187427,4,12/06/10,2010,1,TRUE
SHOUT__SHOUT_FT_DIZZEE_&_JAMES_CORDEN,SHOUT,SHOUT DIZZEE & JAMES CORDEN,0rJ9ik4dijP5EfjVufElp0,0.649,0.469,1,-10.426,0.028,0.00301,0,0.983,0.537,98.006,200400,4,19/06/10,2010,2,TRUE
CALIFORNIA_GURLS__KATY_PERRY_FT_SNOOP_DOGG,CALIFORNIA GURLS,KATY PERRY SNOOP DOGG,6tS3XVuOyu10897O3ae7bi,0.791,0.754,0,-3.729,0.0569,0.00446,0,0.163,0.417,125.014,234653,4,03/07/10,2010,2,TRUE
THE_CLUB_IS_ALIVE__JLS,THE CLUB IS ALIVE,JLS,1mGoy7Gp6uGHen73sXTiN3,0.623,0.785,8,-4.349,0.037,0.0206,0,0.122,0.712,143.965,222347,4,17/07/10,2010,1,TRUE
AIRPLANES__BOB_FT_HAYLEY_WILLIAMS,AIRPLANES,BOB HAYLEY WILLIAMS,1QnvpPFP4Q3FHbDchqWiWy,0.66,0.867,6,-4.285,0.116,0.11,0,0.0368,0.376,93.033,180480,4,24/07/10,2010,1,TRUE
WE_NO_SPEAK_AMERICANO__YOLANDA_BE_COOL_VS_D_CUP,WE NO SPEAK AMERICANO,YOLANDA BE COOL VS D CUP,0u7lywznYHc9zjuyx1cGyO,0.805,0.593,3,-7.917,0.0728,0.00289,0.754,0.0772,0.181,125.012,271907,4,31/07/10,2010,1,TRUE
ALL_TIME_LOW__WANTED,ALL TIME LOW,WANTED,30R45HO2rhR8YgFbe0fKBc,0.687,0.619,8,-4.876,0.0567,0.34,0,0.0723,0.772,134.035,205200,4,07/08/10,2010,1,TRUE
BEAUTIFUL_MONSTER__NEYO,BEAUTIFUL MONSTER,NEYO,6coYb1caxAI3xw5Gi8ax1w,0.706,0.76,5,-6.839,0.142,0.197,0.00000193,0.284,0.531,127.976,251573,4,14/08/10,2010,1,TRUE
CLUB_CAN'T_HANDLE_ME__FLO_RIDA_FT_DAVID_GUETTA,CLUB CAN'T HANDLE ME,FLO RIDA DAVID GUETTA,6ebkx7Q5tTxrCxKq4GYj0Y,0.616,0.869,0,-3.911,0.0327,0.0283,0,0.064,0.475,127.966,234560,4,21/08/10,2010,1,TRUE
GREEN_LIGHT__ROLL_DEEP,GREEN LIGHT,ROLL DEEP,1EGZknYcA7uKwMVSWJZpcZ,0.667,0.855,3,-4.914,0.194,0.00301,0.00000268,0.37,0.594,124.917,237207,4,28/08/10,2010,1,TRUE
DYNAMITE__TAIO_CRUZ,DYNAMITE,TAIO CRUZ,2CEgGE6aESpnmtfiZwYlbV,0.751,0.783,4,-3.724,0.0859,0.00379,0,0.036,0.815,119.975,202613,4,04/09/10,2010,1,TRUE
PLEASE_DON'T_LET_ME_GO__OLLY_MURS,PLEASE DON'T LET ME GO,OLLY MURS,4t4Uc6yNnnzBhatmarfV4Y,0.671,0.719,10,-5.945,0.0276,0.377,0.000119,0.341,0.866,89.932,204320,4,11/09/10,2010,1,TRUE
START_WITHOUT_YOU__ALEXANDRA_BURKE_FT_LAZA_MORGAN,START WITHOUT YOU,ALEXANDRA BURKE LAZA MORGAN,5Fx8IelcJtmYwmrPgl03mA,0.505,0.949,6,-1.951,0.308,0.144,0,0.661,0.595,95.566,213160,4,18/09/10,2010,2,TRUE
JUST_THE_WAY_YOU_ARE_(AMAZING)__BRUNO_MARS,JUST THE WAY YOU ARE (AMAZING),BRUNO MARS,5zhylrlPGEl2AIJeYUuz82,0.475,0.248,2,-7.604,0.036,0.933,0.00000155,0.131,0.332,115.643,262362,4,02/10/10,2010,2,FALSE
WRITTEN_IN_THE_STARS__TINIE_TEMPAH,WRITTEN IN THE STARS,TINIE TEMPAH,2d8ctyCSbDMwrByGI6Ybpc,0.644,0.945,7,-3.534,0.0717,0.0587,0,0.184,0.556,91.017,219560,4,09/10/10,2010,1,TRUE
FORGET_YOU__CEE_LO_GREEN,FORGET YOU,CEE LO GREEN,6zKMARmU2Ue50cucKnIUR6,0.696,0.875,0,-3.682,0.0649,0.134,0,0.159,0.77,127.39,222733,4,16/10/10,2010,2,TRUE
PROMISE_THIS__CHERYL_COLE,PROMISE THIS,CHERYL COLE,2UKWiHzOTYplGmoGlm4cl5,0.621,0.864,0,-5.717,0.0403,0.0000361,0.00000359,0.165,0.808,150.054,202827,4,06/11/10,2010,1,TRUE
ONLY_GIRL_(IN_THE_WORLD)__RIHANNA,ONLY GIRL (IN THE WORLD),RIHANNA,0AH6WMe3OlAlUb5miXt2FQ,0.786,0.714,11,-4.159,0.0389,0.103,0.00000776,0.0746,0.701,125.922,235493,4,13/11/10,2010,2,TRUE
LOVE_YOU_MORE__JLS,LOVE YOU MORE,JLS,4UMeiUSQWBvtWOUcnmYl9E,0.553,0.533,7,-5.525,0.0265,0.288,0,0.103,0.438,81.012,227373,4,27/11/10,2010,1,TRUE
HEROES__X_FACTOR_FINALISTS_2010,HEROES,X FACTOR FINALISTS 2010,5LHcDo8VMxcpMSzESCdLrH,0.458,0.76,2,-6.237,0.0415,0.0966,0.0296,0.11,0.366,111.996,261680,4,04/12/10,2010,2,TRUE
THE_TIME_(DIRTY_BIT)__BLACK_EYED_PEAS,THE TIME (DIRTY BIT),BLACK EYED PEAS,5bitEcj72xFL3yv9ZS5fkE,0.828,0.794,6,-7.751,0.0699,0.0816,0.00000534,0.614,0.501,127.987,307640,4,18/12/10,2010,1,TRUE
WHEN_WE_COLLIDE__MATT_CARDLE,WHEN WE COLLIDE,MATT CARDLE,2RZZq3k4trAbU6qfCIcq3I,0.443,0.683,2,-5.521,0.0343,0.0198,0.00000526,0.312,0.434,81.986,228160,4,25/12/10,2010,3,TRUE
WHAT'S_MY_NAME__RIHANNA_FT_DRAKE,WHAT'S MY NAME,RIHANNA DRAKE,5FTCKvxzqy72ceS4Ujux4N,0.703,0.784,2,-2.942,0.0779,0.232,0,0.1,0.578,100.027,263173,4,15/01/11,2010,1,TRUE
GRENADE__BRUNO_MARS,GRENADE,BRUNO MARS,4lLtanYk6tkMvooU0tWzG8,0.706,0.558,2,-7.237,0.0593,0.146,0,0.118,0.22,110.443,223253,4,22/01/11,2010,2,TRUE
WE_R_WHO_WE_R__KESHA,WE R WHO WE R,KESHA,0Ji2g9AlYLVHAMG5PJoHPU,0.734,0.821,8,-4.893,0.0406,0.00709,0.00281,0.127,0.65,119.993,204150,4,05/02/11,2010,1,TRUE
PRICE_TAG__JESSIE_J_FT_BOB,PRICE TAG,JESSIE J BOB,2fTsFCKRFQ5M0igJgabnLA,0.644,0.846,5,-3.894,0.168,0.0403,0.00000451,0.23,0.683,175.051,223053,4,12/02/11,2010,2,TRUE
SOMEONE_LIKE_YOU__ADELE,SOMEONE LIKE YOU,ADELE,6QPKYGnAW9QozVz2dSWqRg,0.554,0.321,9,-8.251,0.028,0.893,0,0.0996,0.289,135.047,285240,4,26/02/11,2010,5,FALSE
DON'T_HOLD_YOUR_BREATH__NICOLE_SCHERZINGER,DON'T HOLD YOUR BREATH,NICOLE SCHERZINGER,7pAq1IXYZpL42HchCminu6,0.663,0.778,5,-6.027,0.0274,0.00993,0.0000762,0.244,0.617,110.977,197440,4,26/03/11,2010,1,TRUE
ON_THE_FLOOR__JENNIFER_LOPEZ_FT_PITBULL,ON THE FLOOR,JENNIFER LOPEZ PITBULL,7Hv89f7Dpm5Hce1XkBbjQZ,0.765,0.68,11,-6.306,0.0932,0.0953,0.0009,0.138,0.468,129.998,230907,4,09/04/11,2010,2,TRUE
PARTY_ROCK_ANTHEM__LMFAO/LAUREN_BENNETT/GOONROCK,PARTY ROCK ANTHEM,LMFAO/LAUREN BENNETT/GOONROCK,1ve0SgTZkv3wdggJLqtBYU,0.744,0.734,5,-4.125,0.135,0.0245,0,0.208,0.347,130.033,262147,4,23/04/11,2010,4,TRUE
THE_LAZY_SONG__BRUNO_MARS,THE LAZY SONG,BRUNO MARS,386RUes7n1uM1yfzgeUuwp,0.738,0.804,11,-3.851,0.0621,0.332,0,0.279,0.941,174.943,190213,4,21/05/11,2010,1,TRUE
GIVE_ME_EVERYTHING__PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING,PITBULL/NE-YO/AFROJACK/NAYER,4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,8,-3.206,0.161,0.192,0,0.298,0.533,129.023,252307,4,28/05/11,2010,3,TRUE
CHANGED_THE_WAY_YOU_KISS_ME__EXAMPLE,CHANGED THE WAY YOU KISS ME,EXAMPLE,1PAYgOjp1c9rrZ2kVQg2vN,0.578,0.857,4,-3.78,0.041,0.00548,0.00162,0.0948,0.179,126.979,195467,4,18/06/11,2010,2,TRUE
DON'T_WANNA_GO_HOME__JASON_DERULO,DON'T WANNA GO HOME,JASON DERULO,1r3myKmjWoOqRip99CmSj1,0.671,0.808,2,-4.861,0.0652,0.02,0,0.134,0.638,121.956,206080,4,02/07/11,2010,2,TRUE
LOUDER__DJ_FRESH_FT_SIAN_EVANS,LOUDER,DJ FRESH SIAN EVANS,4TBK6E1ERSKdIvD1jF4lt5,0.31,0.926,6,-1.131,0.0464,0.0184,0.00792,0.483,0.502,139.85,206776,4,16/07/11,2010,1,TRUE
GLAD_YOU_CAME__WANTED,GLAD YOU CAME,WANTED,6nHqns54LRqDNjeqKDF3v8,0.562,0.857,7,-3.926,0.0801,0.0383,0,0.11,0.528,126.883,197936,4,23/07/11,2010,2,TRUE
SHE_MAKES_ME_WANNA__JLS_FT_DEV,SHE MAKES ME WANNA,JLS DEV,22koahlPKfUaSK2OzoyohS,0.675,0.853,0,-4.271,0.0961,0.0478,0,0.373,0.8,125.977,219053,4,06/08/11,2010,1,TRUE
SWAGGER_JAGGER__CHER_LLOYD,SWAGGER JAGGER,CHER LLOYD,5ojIBrEAUKWkI5BSoWGGFu,0.663,0.84,2,-2.85,0.083,0.0132,0,0.496,0.601,128.071,192000,4,13/08/11,2010,1,TRUE
PROMISES__NERO,PROMISES,NERO,5t8ANYm2ToLpjV7AxJ1U1N,0.484,0.943,9,-4.364,0.0647,0.0000377,0.00452,0.593,0.334,143.933,257387,4,20/08/11,2010,1,TRUE
DON'T_GO__WRETCH_32_FT_JOSH_KUMRA,DON'T GO,WRETCH 32 JOSH KUMRA,3vABxyjZY7jSIrTHAZLIaD,0.687,0.797,7,-6.362,0.186,0.135,0,0.234,0.488,98.994,237960,4,27/08/11,2010,1,TRUE
HEART_SKIPS_A_BEAT__OLLY_MURS_FT_RIZZLE_KICKS,HEART SKIPS A BEAT,OLLY MURS RIZZLE KICKS,1f8UCzB3RqIgNkW7QIiIeP,0.843,0.881,9,-3.951,0.0581,0.14,0,0.0765,0.864,110.621,202267,4,03/09/11,2010,1,TRUE
STAY_AWAKE__EXAMPLE,STAY AWAKE,EXAMPLE,6j3FBU8OVNAJ0axmcd3fsS,0.532,0.958,9,-3.619,0.139,0.00794,0,0.0936,0.322,134.886,204196,4,10/09/11,2010,1,TRUE
ALL_ABOUT_TONIGHT__PIXIE_LOTT,ALL ABOUT TONIGHT,PIXIE LOTT,3OcQ2n0iu7SuyM7SphLKVy,0.641,0.801,2,-6.111,0.0481,0.213,0,0.0984,0.685,129.242,186173,3,17/09/11,2010,1,TRUE
WHAT_MAKES_YOU_BEAUTIFUL__ONE_DIRECTION,WHAT MAKES YOU BEAUTIFUL,ONE DIRECTION,4cluDES4hQEUhmXj6TXkSo,0.726,0.787,4,-2.494,0.0738,0.009,0,0.0596,0.88,124.989,199987,4,24/09/11,2010,1,TRUE
NO_REGRETS__DAPPY,NO REGRETS,DAPPY,70D2cjkMcoE9FsBHb2Dhvs,0.555,0.924,8,-3.455,0.244,0.206,0,0.486,0.418,89.781,240880,4,01/10/11,2010,1,TRUE
LOCA_PEOPLE__SAK_NOEL,LOCA PEOPLE,SAK NOEL,5BNHCKB9X3OlW66T5taegZ,0.884,0.754,11,-3.459,0.0525,0.000389,0.0327,0.0379,0.743,128.046,340000,4,08/10/11,2010,1,TRUE
WE_FOUND_LOVE__RIHANNA_FT_CALVIN_HARRIS,WE FOUND LOVE,RIHANNA CALVIN HARRIS,5uImkHXfTLkNYwemtGH7kB,0.734,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.598,127.986,215227,4,15/10/11,2010,6,FALSE
READ_ALL_ABOUT_IT__PROFESSOR_GREEN_FT_EMELI_SANDE,READ ALL ABOUT IT,PROFESSOR GREEN EMELI SANDE,3bcxgkDLMe1VMrvHickfiB,0.654,0.755,11,-5.546,0.0465,0.347,0,0.211,0.425,100.952,235729,4,05/11/11,2010,2,TRUE
WISHING_ON_A_STAR__X_FACTOR_FINALISTS_2011,WISHING ON A STAR,X FACTOR FINALISTS 2011,0VqGtcEoAuYg6cCz3xMiZO,0.371,0.569,5,-8.21,0.0421,0.367,0.00000265,0.11,0.258,173.934,202893,4,10/12/11,2010,1,TRUE
DANCE_WITH_ME_TONIGHT__OLLY_MURS,DANCE WITH ME TONIGHT,OLLY MURS,1FSWSs9CL01RCYxXtm08Rf,0.672,0.748,11,-5.922,0.0589,0.305,0,0.0811,0.965,163.984,202227,4,17/12/11,2010,1,TRUE
CANNONBALL__LITTLE_MIX,CANNONBALL,LITTLE MIX,07ojMjg6XfBNSUdzkOAn7Z,0.294,0.506,5,-7.083,0.113,0.42,0,0.289,0.229,152.104,205067,4,24/12/11,2010,1,TRUE
WHEREVER_YOU_ARE__MILITARY_WIVES/GARETH_MALONE,WHEREVER YOU ARE,MILITARY WIVES/GARETH MALONE,6RL79OJlqB57pqT8i5SGrR,0.247,0.289,8,-10.624,0.0338,0.953,0.0858,0.119,0.22,130.002,171587,3,31/12/11,2010,1,TRUE
PARADISE__COLDPLAY,PARADISE,COLDPLAY,6nek1Nin9q48AVZcWs9e9D,0.449,0.585,5,-6.762,0.0268,0.0522,0.0000849,0.0833,0.204,139.627,278719,4,07/01/12,2010,1,TRUE
GOOD_FEELING__FLO_RIDA,GOOD FEELING,FLO RIDA,2LEF1A8DOZ9wRYikWgVlZ8,0.706,0.89,1,-4.444,0.0688,0.0588,0.00286,0.306,0.671,128.011,248133,4,14/01/12,2010,1,TRUE
DOMINO__JESSIE_J,DOMINO,JESSIE J,2fQxE0jVrjNMT9oJAXtSJR,0.755,0.555,7,-4.548,0.0354,0.0108,0,0.043,0.82,126.986,231840,4,21/01/12,2010,2,TRUE
TWILIGHT__COVER_DRIVE,TWILIGHT,COVER DRIVE,6M7bXLGi2e3QKHLwZTTmEN,0.543,0.74,7,-2.874,0.0325,0.00798,0.000932,0.283,0.399,89.869,207952,4,04/02/12,2010,1,TRUE
TITANIUM__DAVID_GUETTA_FT_SIA,TITANIUM,DAVID GUETTA SIA,2dOTkLZFbpNXrhc24CnTFd,0.602,0.796,0,-3.657,0.103,0.0682,0.12,0.15,0.261,126.06,245053,4,11/02/12,2010,1,TRUE
SOMEBODY_THAT_I_USED_TO_KNOW__GOTYE_FT_KIMBRA,SOMEBODY THAT I USED TO KNOW,GOTYE KIMBRA,1qDrWA6lyx8cLECdZE7TV7,0.862,0.515,0,-6.927,0.0359,0.542,0.000113,0.0987,0.751,129.055,244885,4,18/02/12,2010,5,FALSE
HOT_RIGHT_NOW__DJ_FRESH_FT_RITA_ORA,HOT RIGHT NOW,DJ FRESH RITA ORA,7uHw9gnuf6Fq8nKYFg4p1E,0.524,0.972,4,-1.569,0.0431,0.00656,0.00058,0.224,0.484,175.017,182333,4,25/02/12,2010,1,TRUE
PART_OF_ME__KATY_PERRY,PART OF ME,KATY PERRY,1nZzRJbFvCEct3uzu04ZoL,0.678,0.918,5,-4.63,0.0355,0.000417,0,0.0744,0.769,130.028,216160,4,31/03/12,2010,1,TRUE
TURN_UP_THE_MUSIC__CHRIS_BROWN,TURN UP THE MUSIC,CHRIS BROWN,0UlHiqi7seV02XNHLMtfGK,0.594,0.841,1,-5.792,0.102,0.000238,0.00000222,0.156,0.634,129.925,227973,4,07/04/12,2010,1,TRUE
CALL_ME_MAYBE__CARLY_RAE_JEPSEN,CALL ME MAYBE,CARLY RAE JEPSEN,20I6sIOMTCkB6w7ryavxtO,0.782,0.6,7,-6.532,0.0416,0.0162,0.00000181,0.108,0.632,120.05,193400,4,14/04/12,2010,4,TRUE
